company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,total_seats,fleet_type,scheduled_ground_time_minutes,minimum_turn_minutes,passenger_count,ssr_count,transfer_count,origin_count,total_bags,load_pct,transfer_to_checked_ratio,ground_pressure,delay_minutes,late_departure,ssr_per_pax,scheduled_departure_time,destination,aircraft_type,load_factor,transfer_bag_count,departure_date,scheduled_departure_hour,is_rush_hour_departure,is_red_eye,is_weekend,flight_duration_hours,haul_type,aircraft_category,is_express,is_international,child_count,lap_child_count,stroller_count,basic_economy_count,passenger_complexity_score,hot_transfer_count,late_bag_tags,baggage_complexity_score,operational_pressure_score,flight_date,season,weather_risk_score,crew_complexity_score,gate_pressure_score,fuel_complexity_score,boarding_complexity_score,maintenance_risk_score,revenue_complexity_score,competitive_pressure_score,security_complexity_score,master_complexity_index,ground_pressure_pos,delay_pos,delay_pos_norm,ground_pressure_pos_norm,transfer_to_checked_ratio_norm,ssr_per_pax_norm,load_pct_norm,passenger_complexity_score_norm,baggage_complexity_score_norm,operational_pressure_score_norm,master_complexity_index_norm,flight_difficulty_score,daily_rank,flights_per_day,daily_percentile,difficulty_classification
UA,556,2025-08-02,ORD,CLT,150,A320-200,685.0,110.0,160,0,28,32,60,1.0666666666666667,0.875,-575.0,-4.0,0,0.0,2025-08-03T07:35:00Z,CLT,A320-200,106.66666666666667,28,2025-08-02,7,True,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,42.0,3,2025-08-03,Summer,0.8,1.5,2.0,0.288,1.5,1.0,1.28,1.0,1.0,0.3280079175460962,0.0,0.0,0.025914634146341462,0.0,0.042770539268910605,0,0.5823203390619907,0,0.2491103202846975,0.16666666666666666,0.3280079175460962,0.12149604303883556,142.0,520,0.27307692307692305,Difficult
YX,3693,2025-08-02,ORD,PIT,76,ERJ-175,60.0,34.0,100,0,32,21,53,1.3157894736842106,1.5238095238095237,-26.0,-6.0,0,0.0,2025-08-09T10:35:00Z,PIT,ERJ-175,131.57894736842107,32,2025-08-02,10,False,False,True,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,48.0,1,2025-08-09,Summer,0.8,1.5,1.0,0.24,1.0,1.0,1.5789473684210527,1.0,1.0,0.19385913692488393,0.0,0.0,0.1448170731707317,0.0,0.048939771348278725,0,0.70029341903032,0,0.1601423487544484,0.16666666666666666,0.19385913692488393,0.11424755760321945,170.0,520,0.3269230769230769,Difficult
OO,5538,2025-08-05,ORD,HSV,50,CRJ-550,76.0,29.0,40,0,18,1,19,0.8,18.0,-47.0,-8.0,0,0.0,2025-08-13T13:55:00Z,HSV,CRJ-550,80.0,18,2025-08-05,13,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,27.0,0,2025-08-13,Summer,0.8,0.0,1.0,0.24,1.0,1.0,0.96,1.0,1.0,0.03757352389727542,0.0,0.0,0.012195121951219513,0.0,0.021956810230425866,0,0.5199268411508177,0,0.11387900355871886,0.5,0.03757352389727542,0.10365067711956574,230.0,529,0.43478260869565216,Medium
OO,5382,2025-08-11,ORD,FWA,50,CRJ-200,-980.0,29.0,34,0,35,10,45,0.68,3.5,1009.0,1000.0,1,0.0,2025-08-04T21:05:00Z,FWA,CRJ-200,68.0,35,2025-08-11,21,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,52.5,3,2025-08-04,Summer,0.8,0.0,1.0,0.24,1.0,1.0,0.8160000000000001,1.0,1.0,0.11500182135701809,1009.0,1000.0,0.0,0.0,0.09066232356134635,0,0.5502305435238228,0,0.08540925266903915,0.16666666666666666,0.11500182135701809,0.07299800653154073,430.0,596,0.7214765100671141,Easy
UA,587,2025-08-15,ORD,YUL,166,B737-MAX8,61.0,65.0,166,0,64,28,92,1.0,2.2857142857142856,4.0,98.0,1,0.0,2025-08-10T12:40:00Z,YUL,B737-MAX8,100.0,64,2025-08-15,12,False,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,96.0,1,2025-08-10,Summer,0.8,1.5,1.0,0.288,1.5,1.0,1.2,1.0,1.0,0.21260352271875033,4.0,98.0,0.08536585365853659,0.0,0.014018147975802697,0,0.48653718969773185,0,0.03558718861209965,0.0,0.21260352271875033,0.06707318763242966,430.0,556,0.7733812949640287,Easy
UA,411,2025-08-13,ORD,DTW,126,B737-700,80.0,43.0,129,0,101,23,124,1.0238095238095237,4.391304347826087,-37.0,-5.0,0,0.0,2025-08-06T09:46:00Z,DTW,B737-700,102.38095238095238,101,2025-08-13,9,False,False,False,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,151.5,0,2025-08-06,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.2285714285714284,1.0,1.0,0.14119465714867319,0.0,0.0,0.009146341463414634,0.0,0.1977620943418989,0,0.5752410227749057,0,0.34519572953736655,0.3333333333333333,0.14119465714867319,0.1270396265970267,127.0,541,0.23475046210720887,Difficult
UA,1139,2025-08-04,ORD,DSM,126,A319-100,57.0,43.0,122,0,57,27,84,0.9682539682539683,2.111111111111111,-14.0,-5.0,0,0.0,2025-08-09T16:10:00Z,DSM,A319-100,96.82539682539682,57,2025-08-04,16,False,False,True,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,85.5,1,2025-08-09,Summer,0.8,1.5,1.0,0.288,1.5,1.0,1.1619047619047618,1.0,1.0,0.2108995080295314,0.0,0.0,0.0,0.0,0.004514543688210754,0,0.6973805519689489,0,0.0498220640569395,0.3333333333333333,0.2108995080295314,0.10820034321469885,247.0,579,0.4265975820379965,Medium
UA,912,2025-08-02,ORD,KEF,176,B757-200,150.0,75.0,189,0,111,54,165,1.0738636363636365,2.0555555555555554,-75.0,32.0,1,0.0,2025-08-01T15:50:00Z,KEF,B757-200,107.38636363636364,111,2025-08-02,15,False,False,False,0,Short,Unknown,False,False,0,0,0,0,0.0,0,0,166.5,0,2025-08-01,Summer,0.8,0.0,1.0,0.36000000000000004,1.5,1.0,1.2886363636363638,1.0,1.0,0.09118899062731624,0.0,32.0,0.11585365853658537,0.0,0.008426568474720295,0,0.6305552043989937,0,0.07473309608540925,0.0,0.09118899062731624,0.06195872857190471,439.0,520,0.8442307692307692,Easy
UA,881,2025-08-09,ORD,HND,318,B787-10,365.0,155.0,322,0,386,100,486,1.0125786163522013,3.86,-210.0,0.0,0,0.0,2025-08-06T07:00:00Z,HND,B787-10,101.25786163522012,386,2025-08-09,7,True,False,False,0,Short,Wide Body,False,False,0,0,0,0,0.0,0,0,579.0,2,2025-08-06,Summer,0.8,0.0,3.0,0.6,2.5,1.0,1.2150943396226415,1.0,1.0,0.33346924443601716,0.0,0.0,0.03048780487804878,0.0,0.052635475273911755,0,0.4335149736854362,0,0.1103202846975089,0.16666666666666666,0.33346924443601716,0.10519620006741434,219.0,535,0.4093457943925234,Medium
UA,881,2025-08-09,ORD,HND,318,B787-10,365.0,155.0,322,0,386,100,486,1.0125786163522013,3.86,-210.0,0.0,0,0.0,2025-08-05T20:10:00Z,HND,B787-10,101.25786163522012,386,2025-08-09,20,False,False,False,0,Short,Wide Body,False,False,0,0,0,0,0.0,0,0,579.0,0,2025-08-05,Summer,0.8,0.0,3.0,0.6,2.5,1.0,1.2150943396226415,1.0,1.0,0.2775562624460238,0.0,0.0,0.0,0.0,0.09601136871686784,0,0.5287771102106718,0,0.3167259786476868,0.0,0.2775562624460238,0.09510865790637739,262.0,535,0.4897196261682243,Medium
UA,881,2025-08-09,ORD,HND,318,B787-10,365.0,155.0,322,0,386,100,486,1.0125786163522013,3.86,-210.0,0.0,0,0.0,2025-08-10T18:15:00Z,HND,B787-10,101.25786163522012,386,2025-08-09,18,True,False,True,0,Short,Wide Body,False,False,0,0,0,0,0.0,0,0,579.0,3,2025-08-10,Summer,0.8,1.5,3.0,0.6,2.5,1.0,1.2150943396226415,1.0,1.0,0.4620691030130016,0.0,0.0,0.012195121951219513,0.0,0.34527687296416937,0,0.46119323738996787,0,0.06405693950177936,0.3333333333333333,0.4620691030130016,0.1530850630484328,59.0,535,0.1102803738317757,Difficult
UA,881,2025-08-09,ORD,HND,318,B787-10,365.0,155.0,322,0,386,100,486,1.0125786163522013,3.86,-210.0,0.0,0,0.0,2025-08-06T14:01:00Z,HND,B787-10,101.25786163522012,386,2025-08-09,14,False,False,False,0,Short,Wide Body,False,False,0,0,0,0,0.0,0,0,579.0,0,2025-08-06,Summer,0.8,0.0,1.5,0.6,2.5,1.0,1.2150943396226415,1.0,1.0,0.1936867894610339,0.0,0.0,0.010670731707317074,0.0,0.014884183858125226,0,0.37248940431279404,0,0.08540925266903915,0.3333333333333333,0.1936867894610339,0.09663670068597041,257.0,535,0.4803738317757009,Medium
UA,920,2025-08-15,ORD,LHR,167,B767-300,400.0,145.0,178,0,45,63,108,1.0658682634730539,0.7142857142857143,-255.0,-2.0,0,0.0,2025-08-14T21:20:00Z,LHR,B767-300,106.58682634730539,45,2025-08-15,21,False,False,False,0,Short,Wide Body,False,True,0,0,0,0,0.0,0,0,67.5,2,2025-08-14,Summer,1.6,2.0,1.5,1.2,2.5,1.3,2.558083832335329,1.8,3.0,0.7245465356718128,0.0,0.0,0.0,0.0,0.01956865067614253,0,0.48653718969773185,0,0.03914590747330961,0.0,0.7245465356718128,0.1335188807018929,124.0,556,0.22302158273381295,Difficult
UA,793,2025-08-08,ORD,DFW,126,A319-100,64.0,43.0,161,0,54,46,100,1.2777777777777777,1.173913043478261,-21.0,5.0,1,0.0,2025-08-04T21:32:00Z,DFW,A319-100,127.77777777777777,54,2025-08-08,21,False,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,81.0,0,2025-08-04,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.5333333333333332,1.0,1.0,0.09891379267243071,0.0,5.0,0.19207317073170732,0.12421383647798742,0.014152532854094124,0,0.5610823902007359,0,0.07829181494661921,0.8333333333333334,0.09891379267243071,0.19251595082039363,29.0,556,0.052158273381294966,Difficult
UA,1144,2025-08-10,ORD,ONT,166,B737-800,90.0,51.0,157,0,71,50,121,0.9457831325301205,1.42,-39.0,26.0,1,0.0,2025-08-04T18:35:00Z,ONT,B737-800,94.57831325301204,71,2025-08-10,18,True,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,106.5,2,2025-08-04,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.1349397590361445,1.0,1.0,0.19291945845673103,0.0,26.0,0.0,0.0,0.10430238870792616,0,0.5752410227749057,0,0.07829181494661921,0.6666666666666666,0.19291945845673103,0.14947331802699262,73.0,585,0.12478632478632479,Difficult
UA,2290,2025-08-06,ORD,DFW,126,B737-700,68.0,43.0,133,0,29,36,65,1.0555555555555556,0.8055555555555556,-25.0,-4.0,0,0.0,2025-08-09T16:50:00Z,DFW,B737-700,105.55555555555556,29,2025-08-06,16,False,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,43.5,1,2025-08-09,Summer,0.8,1.5,1.0,0.288,1.5,1.0,1.2666666666666666,1.0,1.0,0.21558554842488334,0.0,0.0,0.07774390243902439,0.0,0.002677759192417173,0,0.7164648534055182,0,0.060498220640569395,0.16666666666666666,0.21558554842488334,0.09920608961456875,247.0,502,0.49203187250996017,Medium
OO,5274,2025-08-07,ORD,SBN,50,CRJ-550,194.0,29.0,55,0,31,2,33,1.1,15.5,-165.0,18.0,1,0.0,2025-08-10T14:00:00Z,SBN,CRJ-550,110.00000000000001,31,2025-08-07,14,False,False,True,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,46.5,1,2025-08-10,Summer,0.8,1.5,1.0,0.24,1.0,1.0,1.32,1.0,1.0,0.182276321287378,0.0,18.0,0.12652439024390244,0.0,0.02265967993202096,0,0.6892888081598435,0,0.099644128113879,0.3333333333333333,0.182276321287378,0.12470086958278821,136.0,566,0.24028268551236748,Difficult
UA,2629,2025-08-11,ORD,CLE,179,B737-900,85.0,56.0,188,0,68,63,131,1.0502793296089385,1.0793650793650793,-29.0,-3.0,0,0.0,2025-08-09T21:20:00Z,CLE,B737-900,105.02793296089385,68,2025-08-11,21,False,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,102.0,1,2025-08-09,Summer,0.8,1.5,1.0,0.288,1.5,1.0,1.2603351955307263,1.0,1.0,0.21530233927960804,0.0,0.0,0.0,0.0,0.0643925684642297,0,0.6592119490958105,0,0.45195729537366547,0.3333333333333333,0.21530233927960804,0.14396491299500447,88.0,596,0.1476510067114094,Difficult
UA,1270,2025-08-11,ORD,PUJ,179,B737-900,98.0,70.0,256,0,37,80,117,1.4301675977653632,0.4625,-28.0,-1.0,0,0.0,2025-08-15T11:12:00Z,PUJ,B737-900,143.0167597765363,37,2025-08-11,11,False,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,55.5,0,2025-08-15,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.7162011173184357,1.0,1.0,0.1070935391624379,0.0,0.0,0.09451219512195122,0.0,0.028613399757297053,0,0.48653718969773185,0,0.09252669039145907,0.3333333333333333,0.1070935391624379,0.10037300448752721,266.0,596,0.4463087248322148,Medium
UA,2430,2025-08-06,ORD,BNA,179,B737-MAX9,498.0,62.0,165,0,37,18,55,0.9217877094972067,2.0555555555555554,-436.0,29.0,1,0.0,2025-08-08T10:53:00Z,BNA,B737-MAX9,92.17877094972067,37,2025-08-06,10,False,False,False,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,55.5,0,2025-08-08,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.106145251396648,1.0,1.0,0.07980550504709817,0.0,29.0,0.08536585365853659,0.0,0.034081312582941246,0,0.6512728796981977,0,0.05693950177935943,0.0,0.07980550504709817,0.056822382921722106,439.0,502,0.8745019920318725,Easy
UA,1848,2025-08-10,ORD,ATL,126,B737-700,72.0,43.0,141,0,27,77,104,1.119047619047619,0.35064935064935066,-29.0,17.0,1,0.0,2025-08-15T18:20:00Z,ATL,B737-700,111.90476190476191,27,2025-08-10,18,True,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,40.5,2,2025-08-15,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.3428571428571427,1.0,1.0,0.20221968320632294,0.0,17.0,0.0,0.0,0.6180781758957655,0,0.44852126123608593,0,0.11743772241992882,0.0,0.20221968320632294,0.08564563496474609,357.0,585,0.6102564102564103,Medium
UA,2616,2025-08-15,ORD,PDX,166,B737-800,63.0,51.0,181,0,77,28,105,1.0903614457831325,2.75,-12.0,65.0,1,0.0,2025-08-12T13:45:00Z,PDX,B737-800,109.03614457831326,77,2025-08-15,13,False,False,False,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,115.5,0,2025-08-12,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.308433734939759,1.0,1.0,0.0888539469168014,0.0,65.0,0.009146341463414634,0.07232704402515723,0.0017016471022063794,0,0.6889638856943594,0,0.07829181494661921,1.0,0.0888539469168014,0.18722403810162982,32.0,556,0.05755395683453238,Difficult
UA,2865,2025-08-08,ORD,LGA,166,B737-800,85.0,51.0,101,0,13,18,31,0.608433734939759,0.7222222222222222,-34.0,-2.0,0,0.0,2025-08-02T08:42:00Z,LGA,B737-800,60.8433734939759,13,2025-08-08,8,True,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,19.5,3,2025-08-02,Summer,0.8,1.5,2.0,0.288,1.5,1.0,0.7301204819277108,1.0,1.0,0.3034115946735826,0.0,0.0,0.009146341463414634,0.07232704402515723,0.0017016471022063794,0,0.6889638856943594,0,0.07829181494661921,0.8333333333333334,0.3034115946735826,0.198157685265147,23.0,556,0.04136690647482014,Difficult
UA,2092,2025-08-14,ORD,LGA,166,B737-MAX8,-140.0,51.0,177,0,1,34,35,1.0662650602409638,0.029411764705882353,191.0,232.0,1,0.0,2025-08-02T10:50:00Z,LGA,B737-MAX8,106.62650602409639,1,2025-08-14,10,False,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,1.5,4,2025-08-02,Summer,0.8,1.5,1.0,0.288,1.5,1.0,1.2795180722891566,1.0,1.0,0.3000298697387663,191.0,232.0,0.0,0.07232704402515723,0.0017016471022063794,0,0.6889638856943594,0,0.07829181494661921,1.0,0.3000298697387663,0.21773426798833917,10.0,560,0.017857142857142856,Difficult
UA,503,2025-08-12,ORD,DEN,231,B767-400,75.0,82.0,248,0,64,73,137,1.0735930735930737,0.8767123287671232,7.0,-3.0,0,0.0,2025-08-14T19:45:00Z,DEN,B767-400,107.35930735930737,64,2025-08-12,19,True,False,False,0,Short,Wide Body,True,False,0,0,0,0,0.0,0,0,96.0,2,2025-08-14,Summer,1.2000000000000002,0.0,3.0,0.9000000000000001,2.5,1.0,1.2883116883116883,2.5,1.0,0.4508067679344878,7.0,0.0,0.0,0.07232704402515723,0.0017016471022063794,0,0.6889638856943594,0,0.07829181494661921,0.5,0.4508067679344878,0.1766008027176974,36.0,485,0.07422680412371134,Difficult
UA,909,2025-08-02,ORD,AMS,243,B787-8,270.0,150.0,288,0,151,62,213,1.1851851851851851,2.435483870967742,-120.0,23.0,1,0.0,2025-08-10T15:50:00Z,AMS,B787-8,118.5185185185185,151,2025-08-02,15,False,False,True,0,Short,Wide Body,False,False,0,0,0,0,0.0,0,0,226.5,1,2025-08-10,Summer,0.8,1.5,1.5,0.6,2.5,1.0,1.422222222222222,1.0,1.0,0.33155155809355114,0.0,23.0,0.013719512195121951,0.0,0.0568869241507678,0,0.8160085696986633,0,0.07473309608540925,0.5,0.33155155809355114,0.1586823431747713,54.0,520,0.10384615384615385,Difficult
UA,1785,2025-08-03,ORD,EWR,179,B737-MAX9,111.0,56.0,201,0,21,66,87,1.1229050279329609,0.3181818181818182,-55.0,20.0,1,0.0,2025-08-11T08:00:00Z,EWR,B737-MAX9,112.29050279329608,21,2025-08-03,8,True,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,31.5,2,2025-08-11,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.347486033519553,1.0,1.0,0.20242673527051577,0.0,20.0,0.0,0.0,0.0036257173879323716,0,0.14861782559421233,0,0.0071174377224199285,0.0,0.20242673527051577,0.03743934307372421,541.0,548,0.9872262773722628,Easy
UA,1144,2025-08-12,ORD,ONT,126,A319-100,65.0,43.0,92,0,60,40,100,0.7301587301587301,1.5,-22.0,234.0,1,0.0,2025-08-03T20:15:00Z,ONT,A319-100,73.01587301587301,60,2025-08-12,20,False,False,True,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,90.0,1,2025-08-03,Summer,0.8,1.5,2.0,0.288,1.5,1.0,0.8761904761904761,1.0,1.0,0.25403237985038335,0.0,234.0,0.0,0.0,0.02001378100726635,0,0.7336407246984304,0,0.099644128113879,0.6666666666666666,0.25403237985038335,0.16360492435972931,51.0,485,0.10515463917525773,Difficult
OO,5226,2025-08-09,ORD,YHZ,76,ERJ-175,40.0,42.0,76,0,45,29,74,1.0,1.5517241379310345,2.0,23.0,1,0.0,2025-08-03T18:32:00Z,YHZ,ERJ-175,100.0,45,2025-08-09,18,True,False,True,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,67.5,6,2025-08-03,Summer,0.8,1.5,2.0,0.24,1.0,1.0,1.2,1.0,1.0,0.37260411198131493,2.0,23.0,0.0,0.0,0.028613399757297053,0,0.44852126123608593,0,0.09252669039145907,0.0,0.37260411198131493,0.08403360857269004,330.0,535,0.616822429906542,Medium
UA,2618,2025-08-06,ORD,STL,150,A320-200,68.0,46.0,141,0,106,12,118,0.94,8.833333333333334,-22.0,-1.0,0,0.0,2025-08-10T18:05:00Z,STL,A320-200,94.0,106,2025-08-06,18,True,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,159.0,3,2025-08-10,Summer,0.8,1.5,2.0,0.288,1.5,1.0,1.1280000000000001,1.0,1.0,0.32120889893611315,0.0,0.0,0.039634146341463415,0.0,0.39983713355048855,0,0.5372250943132597,0,0.07473309608540925,0.3333333333333333,0.32120889893611315,0.14191214635042265,88.0,502,0.1752988047808765,Difficult
YX,3614,2025-08-07,ORD,MCI,70,ERJ-170,171.0,34.0,72,0,31,8,39,1.0285714285714285,3.875,-137.0,26.0,1,0.0,2025-08-09T18:05:00Z,MCI,ERJ-170,102.85714285714285,31,2025-08-07,18,True,False,True,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,46.5,3,2025-08-09,Summer,0.8,1.5,2.0,0.24,1.0,1.0,1.2342857142857142,1.0,1.0,0.2902682522166221,0.0,26.0,0.0,0.0,0.0160339211501741,0,0.3062270038656793,0,0.08896797153024912,0.3333333333333333,0.2902682522166221,0.10729860472573824,220.0,566,0.38869257950530034,Medium
OO,5280,2025-08-06,ORD,DSM,76,ERJ-175,65.0,34.0,84,0,70,12,82,1.105263157894737,5.833333333333333,-31.0,56.0,1,0.0,2025-08-02T16:05:00Z,DSM,ERJ-175,110.5263157894737,70,2025-08-06,16,False,False,True,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,105.0,1,2025-08-02,Summer,0.8,1.5,1.0,0.24,1.0,1.0,1.3263157894736843,1.0,1.0,0.18255882898585374,0.0,56.0,0.20426829268292682,0.006289308176100629,0.21796959826275786,0,0.43584928508220394,0,0.08185053380782918,0.5,0.18255882898585374,0.15272451637323042,67.0,502,0.13346613545816732,Difficult
UA,1097,2025-08-11,ORD,DCA,166,B737-800,106.0,51.0,185,0,29,56,85,1.1144578313253013,0.5178571428571429,-55.0,3.0,1,0.0,2025-08-09T18:20:00Z,DCA,B737-800,111.44578313253012,29,2025-08-11,18,True,False,True,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,43.5,3,2025-08-09,Summer,0.8,1.5,2.0,0.288,1.5,1.0,1.3373493975903614,1.0,1.0,0.3305731782137817,0.0,3.0,0.003048780487804878,0.0,0.004578356858487152,0,0.5790578830622196,0,0.03914590747330961,0.3333333333333333,0.3305731782137817,0.12060663857612372,159.0,596,0.26677852348993286,Difficult
UA,1620,2025-08-15,ORD,SEA,200,A321-2NX,54.0,62.0,210,0,101,38,139,1.05,2.6578947368421053,8.0,10.0,1,0.0,2025-08-02T09:21:00Z,SEA,A321-2NX,105.0,101,2025-08-15,9,False,False,True,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,151.5,1,2025-08-02,Summer,1.2000000000000002,1.5,2.0,0.43200000000000005,1.5,1.0,1.26,1.8,1.0,0.3469736010371021,8.0,10.0,0.027439024390243903,0.0,0.0664133188563156,0,0.6766168320059615,0,0.15302491103202848,0.3333333333333333,0.3469736010371021,0.14263041461469061,92.0,556,0.16546762589928057,Difficult
UA,2207,2025-08-11,ORD,OMA,126,A319-100,65.0,43.0,141,0,77,21,98,1.119047619047619,3.6666666666666665,-22.0,-1.0,0,0.0,2025-08-02T21:05:00Z,OMA,A319-100,111.90476190476191,77,2025-08-11,21,False,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,115.5,1,2025-08-02,Summer,0.8,1.5,1.0,0.288,1.5,1.0,1.3428571428571427,1.0,1.0,0.21899357780332104,0.0,0.0,0.0,0.0,0.0024138483848166205,0,0.6035582879232453,0,0.07473309608540925,0.0,0.21899357780332104,0.06495516563085058,488.0,596,0.8187919463087249,Easy
OO,5124,2025-08-11,ORD,EAU,50,CRJ-200,57.0,29.0,41,0,16,14,30,0.82,1.1428571428571428,-28.0,60.0,1,0.0,2025-08-02T18:15:00Z,EAU,CRJ-200,82.0,16,2025-08-11,18,True,False,True,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,24.0,3,2025-08-02,Summer,0.8,1.5,2.0,0.24,1.0,1.0,0.984,1.0,1.0,0.27907287570845435,0.0,60.0,0.057926829268292686,0.0,0.6908251900108577,0,0.5625690466210237,0,0.13167259786476868,0.3333333333333333,0.27907287570845435,0.15620802796333577,69.0,596,0.11577181208053691,Difficult
UA,1068,2025-08-15,ORD,IAD,234,B757-300,4002.0,66.0,169,0,58,42,100,0.7222222222222222,1.380952380952381,-3936.0,106.0,1,0.0,2025-08-03T20:50:00Z,IAD,B757-300,72.22222222222221,58,2025-08-15,20,False,False,True,0,Short,Unknown,False,False,0,0,0,0,0.0,0,0,87.0,1,2025-08-03,Summer,0.8,1.5,2.0,0.36000000000000004,1.5,1.0,0.8666666666666666,1.0,1.0,0.25682696394070237,0.0,106.0,0.04878048780487805,0.0,0.028586875566443227,0,0.6529465369260689,0,0.6797153024911032,0.0,0.25682696394070237,0.13148452752890283,132.0,556,0.23741007194244604,Difficult
OO,5103,2025-08-01,ORD,JLN,50,CRJ-200,107.0,29.0,48,0,15,16,31,0.96,0.9375,-78.0,5.0,1,0.0,2025-08-07T16:13:00Z,JLN,CRJ-200,96.0,15,2025-08-01,16,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,22.5,0,2025-08-07,Summer,0.8,0.0,1.0,0.24,1.0,1.0,1.152,1.0,1.0,0.0461617579309384,0.0,5.0,0.022865853658536585,0.0,0.009224294485601452,0,0.5672712264517095,0,0.20640569395017794,0.3333333333333333,0.0461617579309384,0.09438520365670501,305.0,573,0.5322862129144852,Medium
UA,1414,2025-08-02,ORD,BOI,126,A319-100,67.0,43.0,187,0,52,63,115,1.4841269841269842,0.8253968253968254,-24.0,5.0,1,0.0,2025-08-09T15:40:00Z,BOI,A319-100,148.41269841269843,52,2025-08-02,15,False,False,True,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,78.0,1,2025-08-09,Summer,0.8,1.5,1.0,0.288,1.5,1.0,1.7809523809523813,1.0,1.0,0.2385897467293377,0.0,5.0,0.009146341463414634,0.0,0.0017016471022063794,0,0.6889638856943594,0,0.07829181494661921,0.3333333333333333,0.2385897467293377,0.1154627099603027,164.0,520,0.3153846153846154,Difficult
UA,1872,2025-08-02,ORD,MSP,150,A320-200,29.0,46.0,155,0,99,19,118,1.0333333333333334,5.2105263157894735,17.0,86.0,1,0.0,2025-08-12T07:00:00Z,MSP,A320-200,103.33333333333334,99,2025-08-02,7,True,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,148.5,5,2025-08-12,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.24,1.0,1.0,0.281488316530422,17.0,86.0,0.009146341463414634,0.0,0.0017016471022063794,0,0.6889638856943594,0,0.07829181494661921,0.5,0.281488316530422,0.14314749543046534,77.0,520,0.14807692307692308,Difficult
UA,2430,2025-08-12,ORD,BNA,166,B737-MAX8,79.0,51.0,80,0,23,13,36,0.4819277108433735,1.7692307692307692,-28.0,-3.0,0,0.0,2025-08-03T12:25:00Z,BNA,B737-MAX8,48.19277108433735,23,2025-08-12,12,False,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,34.5,1,2025-08-03,Summer,0.8,1.5,1.0,0.288,1.5,1.0,0.5783132530120483,1.0,1.0,0.18479523480854648,0.0,0.0,0.0,0.0,0.0017016471022063794,0,0.6889638856943594,0,0.07829181494661921,0.0,0.18479523480854648,0.06372737463559866,399.0,485,0.822680412371134,Easy
UA,2628,2025-08-01,ORD,BNA,179,B737-900,65.0,56.0,163,0,42,30,72,0.9106145251396648,1.4,-9.0,22.0,1,0.0,2025-08-09T21:10:00Z,BNA,B737-900,91.06145251396647,42,2025-08-01,21,False,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,63.0,1,2025-08-09,Summer,0.8,1.5,1.0,0.288,1.5,1.0,1.0927374301675976,1.0,1.0,0.20780562661055868,0.0,22.0,0.0,0.0,0.0017016471022063794,0,0.6889638856943594,0,0.07829181494661921,0.3333333333333333,0.20780562661055868,0.10967893340590049,226.0,573,0.3944153577661431,Medium
